customer_id,churn_probability,churn_predicted,risk_tier,monthly_mrr,mrr_at_risk,recommended_action
CUST_03799,0.6657,1,HIGH,79,52.59,Schedule health-check call this week
CUST_03325,0.6656,1,HIGH,199,132.45,Schedule health-check call this week
CUST_04580,0.665,1,HIGH,29,19.28,Schedule health-check call this week
CUST_04760,0.6645,1,HIGH,499,331.61,Schedule health-check call this week
CUST_01311,0.6645,1,HIGH,79,52.49,Schedule health-check call this week
CUST_04164,0.6645,1,HIGH,499,331.59,Schedule health-check call this week
CUST_04100,0.6644,1,HIGH,79,52.49,Schedule health-check call this week
CUST_01915,0.6641,1,HIGH,29,19.26,Schedule health-check call this week
CUST_04944,0.6638,1,HIGH,29,19.25,Schedule health-check call this week
CUST_03443,0.6635,1,HIGH,79,52.42,Schedule health-check call this week
CUST_04248,0.6629,1,HIGH,29,19.22,Schedule health-check call this week
CUST_04526,0.6628,1,HIGH,199,131.9,Schedule health-check call this week
CUST_02315,0.6628,1,HIGH,499,330.72,Schedule health-check call this week
CUST_01531,0.6625,1,HIGH,499,330.6,Schedule health-check call this week
CUST_01002,0.6624,1,HIGH,199,131.82,Schedule health-check call this week
CUST_01040,0.662,1,HIGH,79,52.29,Schedule health-check call this week
CUST_04702,0.6619,1,HIGH,199,131.71,Schedule health-check call this week
CUST_01489,0.6612,1,HIGH,199,131.58,Schedule health-check call this week
CUST_00243,0.6602,1,HIGH,499,329.42,Schedule health-check call this week
CUST_02260,0.6598,1,HIGH,29,19.14,Schedule health-check call this week
CUST_01059,0.6593,1,HIGH,199,131.21,Schedule health-check call this week
CUST_00574,0.6591,1,HIGH,79,52.07,Schedule health-check call this week
CUST_03632,0.6584,1,HIGH,29,19.09,Schedule health-check call this week
CUST_02141,0.6583,1,HIGH,29,19.09,Schedule health-check call this week
CUST_02170,0.6569,1,HIGH,79,51.89,Schedule health-check call this week
CUST_02936,0.6567,1,HIGH,79,51.88,Schedule health-check call this week
CUST_04645,0.6565,1,HIGH,199,130.64,Schedule health-check call this week
CUST_02618,0.6563,1,HIGH,499,327.48,Schedule health-check call this week
CUST_04295,0.6558,1,HIGH,499,327.26,Schedule health-check call this week
CUST_02623,0.6557,1,HIGH,199,130.49,Schedule health-check call this week
CUST_00686,0.6557,1,HIGH,79,51.8,Schedule health-check call this week
CUST_03211,0.6554,1,HIGH,199,130.42,Schedule health-check call this week
CUST_03733,0.6549,1,HIGH,79,51.73,Schedule health-check call this week
CUST_03559,0.6542,1,HIGH,199,130.19,Schedule health-check call this week
CUST_04585,0.6539,1,HIGH,199,130.12,Schedule health-check call this week
CUST_04367,0.6535,1,HIGH,199,130.04,Schedule health-check call this week
CUST_04391,0.653,1,HIGH,499,325.84,Schedule health-check call this week
CUST_01676,0.6529,1,HIGH,79,51.58,Schedule health-check call this week
CUST_01351,0.6525,1,HIGH,79,51.55,Schedule health-check call this week
CUST_01943,0.6525,1,HIGH,29,18.92,Schedule health-check call this week
CUST_04118,0.6516,1,HIGH,499,325.17,Schedule health-check call this week
CUST_02775,0.6515,1,HIGH,29,18.89,Schedule health-check call this week
CUST_02394,0.6513,1,HIGH,29,18.89,Schedule health-check call this week
CUST_00506,0.6511,1,HIGH,79,51.43,Schedule health-check call this week
CUST_04201,0.6504,1,HIGH,79,51.38,Schedule health-check call this week
CUST_03645,0.6498,1,HIGH,79,51.33,Schedule health-check call this week
CUST_01934,0.6497,1,HIGH,499,324.2,Schedule health-check call this week
CUST_00418,0.6496,1,HIGH,79,51.32,Schedule health-check call this week
CUST_02904,0.6488,1,HIGH,29,18.82,Schedule health-check call this week
CUST_00612,0.6487,1,HIGH,199,129.08,Schedule health-check call this week
CUST_03330,0.6485,1,HIGH,199,129.06,Schedule health-check call this week
CUST_03899,0.6472,1,HIGH,499,322.97,Schedule health-check call this week
CUST_03761,0.647,1,HIGH,199,128.76,Schedule health-check call this week
CUST_01911,0.6469,1,HIGH,499,322.78,Schedule health-check call this week
CUST_01879,0.646,1,HIGH,29,18.73,Schedule health-check call this week
CUST_02116,0.6459,1,HIGH,199,128.53,Schedule health-check call this week
CUST_02373,0.6455,1,HIGH,79,50.99,Schedule health-check call this week
CUST_02912,0.6452,1,HIGH,79,50.97,Schedule health-check call this week
CUST_04298,0.645,1,HIGH,499,321.84,Schedule health-check call this week
CUST_01182,0.645,1,HIGH,29,18.71,Schedule health-check call this week
CUST_04451,0.6446,1,HIGH,79,50.92,Schedule health-check call this week
CUST_03796,0.6443,1,HIGH,29,18.69,Schedule health-check call this week
CUST_02656,0.6441,1,HIGH,199,128.17,Schedule health-check call this week
CUST_03252,0.6434,1,HIGH,29,18.66,Schedule health-check call this week
CUST_02091,0.6433,1,HIGH,499,321.01,Schedule health-check call this week
CUST_03276,0.6426,1,HIGH,79,50.77,Schedule health-check call this week
CUST_02901,0.6425,1,HIGH,29,18.63,Schedule health-check call this week
CUST_00265,0.6416,1,HIGH,79,50.69,Schedule health-check call this week
CUST_03238,0.6401,1,HIGH,79,50.57,Schedule health-check call this week
CUST_00157,0.6399,1,HIGH,199,127.33,Schedule health-check call this week
CUST_04714,0.6397,1,HIGH,79,50.54,Schedule health-check call this week
CUST_03371,0.6397,1,HIGH,79,50.54,Schedule health-check call this week
CUST_04971,0.6395,1,HIGH,499,319.13,Schedule health-check call this week
CUST_00520,0.6393,1,HIGH,199,127.22,Schedule health-check call this week
CUST_03328,0.6387,1,HIGH,199,127.11,Schedule health-check call this week
CUST_02515,0.6386,1,HIGH,199,127.09,Schedule health-check call this week
CUST_04149,0.6385,1,HIGH,79,50.44,Schedule health-check call this week
CUST_03340,0.6378,1,HIGH,199,126.92,Schedule health-check call this week
CUST_03531,0.6377,1,HIGH,29,18.49,Schedule health-check call this week
CUST_01687,0.6376,1,HIGH,79,50.37,Schedule health-check call this week
CUST_01984,0.6375,1,HIGH,199,126.86,Schedule health-check call this week
CUST_04802,0.6375,1,HIGH,29,18.49,Schedule health-check call this week
CUST_02844,0.6372,1,HIGH,199,126.8,Schedule health-check call this week
CUST_00033,0.6369,1,HIGH,79,50.32,Schedule health-check call this week
CUST_00798,0.6366,1,HIGH,499,317.65,Schedule health-check call this week
CUST_04726,0.6363,1,HIGH,199,126.62,Schedule health-check call this week
CUST_02694,0.6361,1,HIGH,499,317.41,Schedule health-check call this week
CUST_01633,0.6358,1,HIGH,79,50.23,Schedule health-check call this week
CUST_02385,0.6358,1,HIGH,29,18.44,Schedule health-check call this week
CUST_00477,0.6356,1,HIGH,199,126.49,Schedule health-check call this week
CUST_02118,0.6351,1,HIGH,199,126.39,Schedule health-check call this week
CUST_04074,0.6346,1,HIGH,79,50.13,Schedule health-check call this week
CUST_03826,0.6341,1,HIGH,199,126.19,Schedule health-check call this week
CUST_04836,0.6341,1,HIGH,199,126.18,Schedule health-check call this week
CUST_00067,0.6337,1,HIGH,29,18.38,Schedule health-check call this week
CUST_04243,0.6336,1,HIGH,199,126.09,Schedule health-check call this week
CUST_03472,0.6334,1,HIGH,79,50.04,Schedule health-check call this week
CUST_00755,0.6331,1,HIGH,79,50.02,Schedule health-check call this week
CUST_01116,0.633,1,HIGH,199,125.96,Schedule health-check call this week
CUST_03902,0.6325,1,HIGH,199,125.86,Schedule health-check call this week
CUST_01566,0.6325,1,HIGH,199,125.86,Schedule health-check call this week
CUST_01686,0.6324,1,HIGH,79,49.96,Schedule health-check call this week
CUST_04174,0.6324,1,HIGH,29,18.34,Schedule health-check call this week
CUST_01183,0.6324,1,HIGH,499,315.56,Schedule health-check call this week
CUST_04134,0.6316,1,HIGH,199,125.68,Schedule health-check call this week
CUST_00483,0.6315,1,HIGH,199,125.68,Schedule health-check call this week
CUST_02406,0.6315,1,HIGH,199,125.67,Schedule health-check call this week
CUST_01648,0.6311,1,HIGH,199,125.59,Schedule health-check call this week
CUST_00404,0.6307,1,HIGH,29,18.29,Schedule health-check call this week
CUST_02555,0.6307,1,HIGH,79,49.82,Schedule health-check call this week
CUST_01558,0.63,1,HIGH,199,125.38,Schedule health-check call this week
CUST_03291,0.6299,1,HIGH,199,125.35,Schedule health-check call this week
CUST_03669,0.6299,1,HIGH,199,125.34,Schedule health-check call this week
CUST_03981,0.6298,1,HIGH,79,49.75,Schedule health-check call this week
CUST_00325,0.6296,1,HIGH,79,49.74,Schedule health-check call this week
CUST_01617,0.6287,1,HIGH,79,49.67,Schedule health-check call this week
CUST_02087,0.6287,1,HIGH,79,49.67,Schedule health-check call this week
CUST_02913,0.6281,1,HIGH,29,18.22,Schedule health-check call this week
CUST_03767,0.6279,1,HIGH,29,18.21,Schedule health-check call this week
CUST_04528,0.6274,1,HIGH,499,313.06,Schedule health-check call this week
CUST_00552,0.6274,1,HIGH,499,313.07,Schedule health-check call this week
CUST_03439,0.6273,1,HIGH,79,49.56,Schedule health-check call this week
CUST_03485,0.6271,1,HIGH,199,124.8,Schedule health-check call this week
CUST_00611,0.6268,1,HIGH,199,124.73,Schedule health-check call this week
CUST_00968,0.6264,1,HIGH,499,312.57,Schedule health-check call this week
CUST_03351,0.6263,1,HIGH,29,18.16,Schedule health-check call this week
CUST_04818,0.626,1,HIGH,79,49.45,Schedule health-check call this week
CUST_02364,0.6258,1,HIGH,79,49.44,Schedule health-check call this week
CUST_03225,0.6251,1,HIGH,79,49.39,Schedule health-check call this week
CUST_03784,0.6248,1,HIGH,79,49.36,Schedule health-check call this week
CUST_02773,0.6244,1,HIGH,29,18.11,Schedule health-check call this week
CUST_01779,0.6243,1,HIGH,29,18.11,Schedule health-check call this week
CUST_01685,0.624,1,HIGH,29,18.1,Schedule health-check call this week
CUST_03356,0.6235,1,HIGH,29,18.08,Schedule health-check call this week
CUST_02628,0.6232,1,HIGH,499,310.98,Schedule health-check call this week
CUST_02296,0.6229,1,HIGH,29,18.07,Schedule health-check call this week
CUST_04311,0.6225,1,HIGH,29,18.05,Schedule health-check call this week
CUST_02201,0.6214,1,HIGH,29,18.02,Schedule health-check call this week
CUST_01263,0.6211,1,HIGH,499,309.94,Schedule health-check call this week
CUST_01411,0.621,1,HIGH,79,49.06,Schedule health-check call this week
CUST_02605,0.6207,1,HIGH,199,123.51,Schedule health-check call this week
CUST_02024,0.6206,1,HIGH,79,49.03,Schedule health-check call this week
CUST_04706,0.6204,1,HIGH,29,17.99,Schedule health-check call this week
CUST_02166,0.62,1,HIGH,199,123.39,Schedule health-check call this week
CUST_01584,0.62,1,HIGH,199,123.38,Schedule health-check call this week
CUST_01127,0.6197,1,HIGH,29,17.97,Schedule health-check call this week
CUST_03414,0.6197,1,HIGH,29,17.97,Schedule health-check call this week
CUST_00454,0.6192,1,HIGH,199,123.21,Schedule health-check call this week
CUST_03512,0.619,1,HIGH,199,123.19,Schedule health-check call this week
CUST_04088,0.6186,1,HIGH,29,17.94,Schedule health-check call this week
CUST_04646,0.6185,1,HIGH,199,123.07,Schedule health-check call this week
CUST_03881,0.6183,1,HIGH,79,48.84,Schedule health-check call this week
CUST_02065,0.618,1,HIGH,79,48.82,Schedule health-check call this week
CUST_01916,0.6175,1,HIGH,79,48.78,Schedule health-check call this week
CUST_02680,0.6169,1,HIGH,499,307.81,Schedule health-check call this week
CUST_02391,0.6169,1,HIGH,29,17.89,Schedule health-check call this week
CUST_00827,0.6168,1,HIGH,29,17.89,Schedule health-check call this week
CUST_04225,0.6167,1,HIGH,499,307.74,Schedule health-check call this week
CUST_04045,0.6167,1,HIGH,29,17.88,Schedule health-check call this week
CUST_04362,0.6162,1,HIGH,79,48.68,Schedule health-check call this week
CUST_04124,0.6157,1,HIGH,79,48.64,Schedule health-check call this week
CUST_01200,0.6155,1,HIGH,199,122.48,Schedule health-check call this week
CUST_04624,0.6154,1,HIGH,79,48.62,Schedule health-check call this week
CUST_02864,0.6154,1,HIGH,29,17.85,Schedule health-check call this week
CUST_02754,0.6154,1,HIGH,29,17.85,Schedule health-check call this week
CUST_01120,0.6153,1,HIGH,29,17.84,Schedule health-check call this week
CUST_04285,0.6141,1,HIGH,199,122.21,Schedule health-check call this week
CUST_02205,0.6135,1,HIGH,29,17.79,Schedule health-check call this week
CUST_01211,0.6132,1,HIGH,29,17.78,Schedule health-check call this week
CUST_00770,0.6131,1,HIGH,79,48.43,Schedule health-check call this week
CUST_01811,0.6131,1,HIGH,29,17.78,Schedule health-check call this week
CUST_03113,0.6129,1,HIGH,199,121.96,Schedule health-check call this week
CUST_02746,0.6127,1,HIGH,29,17.77,Schedule health-check call this week
CUST_00207,0.6123,1,HIGH,79,48.37,Schedule health-check call this week
CUST_00858,0.6122,1,HIGH,29,17.75,Schedule health-check call this week
CUST_03242,0.6119,1,HIGH,29,17.74,Schedule health-check call this week
CUST_02253,0.6118,1,HIGH,499,305.27,Schedule health-check call this week
CUST_01942,0.6115,1,HIGH,199,121.68,Schedule health-check call this week
CUST_01107,0.6115,1,HIGH,29,17.73,Schedule health-check call this week
CUST_00376,0.6107,1,HIGH,79,48.25,Schedule health-check call this week
CUST_03783,0.6106,1,HIGH,199,121.51,Schedule health-check call this week
CUST_04675,0.6102,1,HIGH,79,48.21,Schedule health-check call this week
CUST_02479,0.6102,1,HIGH,79,48.21,Schedule health-check call this week
CUST_03473,0.61,1,HIGH,29,17.69,Schedule health-check call this week
CUST_02354,0.61,1,HIGH,29,17.69,Schedule health-check call this week
CUST_03075,0.6098,1,HIGH,29,17.68,Schedule health-check call this week
CUST_02095,0.6095,1,HIGH,79,48.15,Schedule health-check call this week
CUST_03318,0.6095,1,HIGH,199,121.28,Schedule health-check call this week
CUST_01475,0.6094,1,HIGH,499,304.11,Schedule health-check call this week
CUST_00314,0.6093,1,HIGH,79,48.14,Schedule health-check call this week
CUST_01452,0.6091,1,HIGH,79,48.12,Schedule health-check call this week
CUST_01368,0.609,1,HIGH,79,48.11,Schedule health-check call this week
CUST_04529,0.6089,1,HIGH,499,303.83,Schedule health-check call this week
CUST_03464,0.6084,1,HIGH,499,303.59,Schedule health-check call this week
CUST_01477,0.6083,1,HIGH,29,17.64,Schedule health-check call this week
CUST_04869,0.6082,1,HIGH,29,17.64,Schedule health-check call this week
CUST_00327,0.6082,1,HIGH,29,17.64,Schedule health-check call this week
CUST_03994,0.6074,1,HIGH,29,17.62,Schedule health-check call this week
CUST_04241,0.6073,1,HIGH,199,120.85,Schedule health-check call this week
CUST_04302,0.6073,1,HIGH,199,120.86,Schedule health-check call this week
CUST_00087,0.6067,1,HIGH,29,17.59,Schedule health-check call this week
CUST_01552,0.6065,1,HIGH,79,47.92,Schedule health-check call this week
CUST_00757,0.6064,1,HIGH,79,47.91,Schedule health-check call this week
CUST_04051,0.6058,1,HIGH,79,47.86,Schedule health-check call this week
CUST_03916,0.6052,1,HIGH,79,47.81,Schedule health-check call this week
CUST_04710,0.6052,1,HIGH,29,17.55,Schedule health-check call this week
CUST_02627,0.6051,1,HIGH,79,47.8,Schedule health-check call this week
CUST_03093,0.6049,1,HIGH,499,301.85,Schedule health-check call this week
CUST_01657,0.6041,1,HIGH,29,17.52,Schedule health-check call this week
CUST_00251,0.6036,1,HIGH,499,301.22,Schedule health-check call this week
CUST_03659,0.6035,1,HIGH,199,120.09,Schedule health-check call this week
CUST_03722,0.6032,1,HIGH,29,17.49,Schedule health-check call this week
CUST_03055,0.6021,1,HIGH,79,47.56,Schedule health-check call this week
CUST_03383,0.6019,1,HIGH,199,119.79,Schedule health-check call this week
CUST_02454,0.6018,1,HIGH,199,119.75,Schedule health-check call this week
CUST_00021,0.6017,1,HIGH,79,47.53,Schedule health-check call this week
CUST_04424,0.6017,1,HIGH,499,300.25,Schedule health-check call this week
CUST_03319,0.6017,1,HIGH,79,47.53,Schedule health-check call this week
CUST_03801,0.6016,1,HIGH,29,17.45,Schedule health-check call this week
CUST_01663,0.6015,1,HIGH,199,119.7,Schedule health-check call this week
CUST_04509,0.601,1,HIGH,29,17.43,Schedule health-check call this week
CUST_00833,0.6008,1,HIGH,79,47.46,Schedule health-check call this week
CUST_00591,0.6003,1,HIGH,79,47.42,Schedule health-check call this week
CUST_04555,0.6003,1,HIGH,199,119.45,Schedule health-check call this week
CUST_00747,0.5999,1,HIGH,499,299.36,Schedule health-check call this week
CUST_01303,0.5995,1,HIGH,199,119.3,Schedule health-check call this week
CUST_03880,0.5993,1,HIGH,79,47.35,Schedule health-check call this week
CUST_04736,0.599,1,HIGH,199,119.2,Schedule health-check call this week
CUST_04437,0.5989,1,HIGH,29,17.37,Schedule health-check call this week
CUST_04934,0.5986,1,HIGH,29,17.36,Schedule health-check call this week
CUST_02384,0.5979,1,HIGH,199,118.98,Schedule health-check call this week
CUST_00336,0.5976,1,HIGH,29,17.33,Schedule health-check call this week
CUST_03155,0.5976,1,HIGH,29,17.33,Schedule health-check call this week
CUST_02113,0.5973,1,HIGH,29,17.32,Schedule health-check call this week
CUST_02835,0.5971,1,HIGH,79,47.17,Schedule health-check call this week
CUST_03660,0.5968,1,HIGH,79,47.15,Schedule health-check call this week
CUST_04492,0.5966,1,HIGH,29,17.3,Schedule health-check call this week
CUST_02873,0.5955,1,HIGH,199,118.51,Schedule health-check call this week
CUST_03376,0.5954,1,HIGH,29,17.27,Schedule health-check call this week
CUST_02227,0.5953,1,HIGH,29,17.27,Schedule health-check call this week
CUST_01954,0.5952,1,HIGH,199,118.44,Schedule health-check call this week
CUST_03310,0.5952,1,HIGH,79,47.02,Schedule health-check call this week
CUST_00035,0.5946,1,HIGH,79,46.97,Schedule health-check call this week
CUST_04489,0.5936,1,HIGH,79,46.9,Schedule health-check call this week
CUST_04383,0.593,1,HIGH,79,46.85,Schedule health-check call this week
CUST_01619,0.5928,1,HIGH,199,117.96,Schedule health-check call this week
CUST_00832,0.5927,1,HIGH,199,117.95,Schedule health-check call this week
CUST_04849,0.5923,1,HIGH,79,46.79,Schedule health-check call this week
CUST_00432,0.5916,1,HIGH,199,117.74,Schedule health-check call this week
CUST_04893,0.5914,1,HIGH,199,117.68,Schedule health-check call this week
CUST_04533,0.5908,1,HIGH,199,117.56,Schedule health-check call this week
CUST_02592,0.5906,1,HIGH,199,117.53,Schedule health-check call this week
CUST_04194,0.5905,1,HIGH,199,117.51,Schedule health-check call this week
CUST_03923,0.5904,1,HIGH,199,117.5,Schedule health-check call this week
CUST_04581,0.5903,1,HIGH,79,46.63,Schedule health-check call this week
CUST_04440,0.5903,1,HIGH,29,17.12,Schedule health-check call this week
CUST_04582,0.5898,1,HIGH,29,17.1,Schedule health-check call this week
CUST_01645,0.589,1,HIGH,79,46.53,Schedule health-check call this week
CUST_03893,0.5886,1,HIGH,79,46.5,Schedule health-check call this week
CUST_02989,0.5885,1,HIGH,199,117.1,Schedule health-check call this week
